Q0045	MT-CO1
YBL105C	CDKL1
YBL105C	CDKL2
YBL105C	CDKL5
YBL105C	CHN1
YBL105C	CHN2
YBL105C	CHUK
YBL105C	CLK2
YBL105C	CLK3
YBL105C	CSF1R
YBL105C	CSK
YBL105C	CSNK1A1
YBL105C	CSNK1D
YBL105C	CSNK1E
YBL105C	CSNK1G2
YBL105C	CSNK1G3
YBL105C	CSNK2A1
YBL105C	DAPK1
YBL105C	DAPK2
YBL105C	DAPK3
YBL105C	DCLK1
YBL105C	DDR2
YBL105C	DGKD
YBL105C	DGKG
YBL105C	DMPK
YBL105C	DYRK1A
YBL105C	DYRK1B
YBL105C	DYRK2
YBL105C	DYRK3
YBL105C	DYRK4
YBL105C	EGFR
YBL105C	EIF2AK2
YBL105C	EIF2AK3
YBL105C	EIF2AK4
YBL105C	EPHB2
YBL105C	ERBB2
YBL105C	ERBB3
YBL105C	ERBB4
YBL105C	ERN1
YBL105C	ERN2
YBL105C	FER
YBL105C	FES
YBL105C	FGFR1
YBL105C	FGR
YBL105C	FRK
YBL105C	FYN
YBL105C	GRK4
YBL105C	GRK5
YBL105C	GRK6
YBL105C	GRK7
YBL105C	GSG2
YBL105C	GSK3A
YBL105C	GSK3B
YBL105C	HCK
YBL105C	HIPK3
YBL105C	HUNK
YBL105C	ICK
YBL105C	IGF1R
YBL105C	IKBKB
YBL105C	IKBKE
YBL105C	ILK
YBL105C	IRAK1
YBL105C	IRAK2
YBL105C	IRAK3
YBL105C	ITK
YBL105C	JAK1
YBL105C	JAK2
YBL105C	JAK3
YBL105C	KALRN
YBL105C	KIT
YBL105C	KSR1
YBL105C	LATS1
YBL105C	LATS2
YBL105C	LCK
YBL105C	LIMK1
YBL105C	LMTK2
YBL105C	LTK
YBL105C	LYN
YBL105C	MAK
YBL105C	MAP2K1
YBL105C	MAP2K2
YBL105C	MAP2K3
YBL105C	MAP2K4
YBL105C	MAP2K5
YBL105C	MAP2K6
YBL105C	MAP2K7
YBL105C	MAP3K1
YBL105C	MAP3K10
YBL105C	MAP3K11
YBL105C	MAP3K12
YBL105C	MAP3K13
YBL105C	MAP3K2
YBL105C	MAP3K3
YBL105C	MAP3K4
YBL105C	MAP3K6
YBL105C	MAP3K8
YBL105C	MAP3K9
YBL105C	MAP4K1
YBL105C	MAP4K2
YBL105C	MAP4K3
YBL105C	MAP4K4
YBL105C	MAP4K5
YBL105C	MAPK1
YBL105C	MAPK10
YBL105C	MAPK11
YBL105C	MAPK12
YBL105C	MAPK13
YBL105C	MAPK14
YBL105C	MAPK3
YBL105C	MAPK4
YBL105C	MAPK6
YBL105C	MAPK7
YBL105C	MAPKAPK2
YBL105C	MAPKAPK3
YBL105C	MAPKAPK5
YBL105C	MARK1
YBL105C	MARK2
YBL105C	MARK4
YBL105C	MAST1
YBL105C	MAST2
YBL105C	MATK
YBL105C	MERTK
YBL105C	MET
YBL105C	MINK1
YBL105C	MKNK1
YBL105C	MKNK2
YBL105C	MLK4
YBL105C	MLTK
YBL105C	MOK
YBL105C	MST1R
YBL105C	MST4
YBL105C	MYLK
YBL105C	MYLK3
YBL105C	NEK11
YBL105C	NEK2
YBL105C	NEK3
YBL105C	NEK4
YBL105C	NEK6
YBL105C	NEK7
YBL105C	NLK
YBL105C	NPR2
YBL105C	NTRK1
YBL105C	NUAK2
YBL105C	OXSR1
YBL105C	PAK1
YBL105C	PAK2
YBL105C	PAK4
YBL105C	PAK7
YBL105C	PASK
YBL105C	PBK
YBL105C	PDGFRB
YBL105C	PDPK1
YBL105C	PHKG2
YBL105C	PIK3R4
YBL105C	PIM1
YBL105C	PIM2
YBL105C	PIM3
YBL105C	PINK1
YBL105C	PKN1
YBL105C	PKN2
YBL105C	PKN3
YBL105C	PLCB1
YBL105C	PLCG1
YBL105C	PLK1
YBL105C	PLK2
YBL105C	PLK3
YBL105C	PLK4
YBL105C	PRKAA1
YBL105C	PRKAA2
YBL105C	PRKACA
YBL105C	PRKACB
YBL105C	PRKACG
YBL105C	PRKCA
YBL105C	PRKCB
YBL105C	PRKCD
YBL105C	PRKCE
YBL105C	PRKCG
YBL105C	PRKCH
YBL105C	PRKCI
YBL105C	PRKCQ
YBL105C	PRKCZ
YBL105C	PRKD1
YBL105C	PRKD2
YBL105C	PRKD3
YBL105C	PRKG1
YBL105C	PRKG2
YBL105C	PRPF4B
YBL105C	PSKH1
YBL105C	PTK2B
YBL105C	PTK6
YBL105C	PTK7
YBL105C	RACGAP1
YBL105C	RAF1
YBL105C	RASA1
YBL105C	RASA2
YBL105C	RASA3
YBL105C	RASA4
YBL105C	RASA4B
YBL105C	RASAL1
YBL105C	RASAL2
YBL105C	RASGRP1
YBL105C	RASGRP2
YBL105C	RET
YBL105C	RHPN1
YBL105C	RHPN2
YBL105C	RIPK1
YBL105C	RIPK2
YBL105C	RIPK3
YBL105C	RNASEL
YBL105C	ROCK1
YBL105C	ROCK2
YBL105C	ROR2
YBL105C	ROS1
YBL105C	RPS6KA1
YBL105C	RPS6KA2
YBL105C	RPS6KA3
YBL105C	RPS6KA4
YBL105C	RPS6KA5
YBL105C	RPS6KA6
YBL105C	RPS6KB1
YBL105C	RPS6KB2
YBL105C	RPS6KC1
YBL105C	RTKN
YBL105C	RTKN2
YBL105C	RYK
YBL105C	SCYL3
YBL105C	SGK1
YBL105C	SGK2
YBL105C	SGK3
YBL105C	SIK1
YBL105C	SIK2
YBL105C	SIK3
YBL105C	SNRK
YBL105C	SRC
YBL105C	SRPK1
YBL105C	SRPK2
YBL105C	SRPK3
YBL105C	STAC
YBL105C	STK10
YBL105C	STK11
YBL105C	STK17A
YBL105C	STK17B
YBL105C	STK24
YBL105C	STK25
YBL105C	STK3
YBL105C	STK36
YBL105C	STK38
YBL105C	STK38L
YBL105C	STK39
YBL105C	STK4
YBL105C	SYK
YBL105C	SYNGAP1
YBL105C	TAOK1
YBL105C	TAOK3
YBL105C	TEC
YBL105C	TEK
YBL105C	TESK2
YBL105C	TGFBR1
YBL105C	TGFBR2
YBL105C	TIE1
YBL105C	TLK1
YBL105C	TLK2
YBL105C	TNIK
YBL105C	TNK1
YBL105C	TNNI3K
YBL105C	TOLLIP
YBL105C	TP53RK
YBL105C	TRIB3
YBL105C	TSSK1B
YBL105C	TSSK2
YBL105C	TSSK3
YBL105C	TSSK4
YBL105C	TSSK6
YBL105C	TXK
YBL105C	TYK2
YBL105C	TYRO3
YBL105C	ULK1
YBL105C	ULK2
YBL105C	UNC13B
YBL105C	VAV2
YBL105C	VRK1
YBL105C	VRK2
YBL105C	WNK1
YBL105C	WNK2
YBL105C	WNK3
YBL105C	WNK4
YBL105C	WWP1
YBL105C	ZAP70
YBL106C	STXBP5
YBL106C	STXBP5L
YBL111C	TDRD12
YBR001C	TREH
YBR002C	DHDDS
YBR002C	NUS1
YBR003W	PDSS1
YBR003W	PDSS2
YBR004C	PIGV
YBR006W	ALDH5A1
YBR008C	SLC22A8
YBR011C	PPA1
YBR011C	PPA2
YBR018C	GALT
YBR019C	GALE
YBR020W	GALK1
YBR024W	SCO1
YBR024W	SCO2
YBR025C	OLA1
YBR028C	EPHA10
YBR028C	EPHA6
YBR028C	LMTK3
YBR029C	CDS2
YBR031W	MRPL4
YBR031W	RPL4
YBR037C	SCO1
YBR037C	SCO2
YBR039W	ATP5C1
YBR041W	ACSBG1
YBR041W	SLC27A5
YBR041W	SLC27A6
YBR042C	AGPAT3
YBR042C	AGPAT4
YBR042C	AGPAT5
YBR042C	GNPAT
YBR042C	GPAM
YBR042C	LPCAT1
YBR043C	SLC17A3
YBR043C	SLC22A1
YBR043C	SLC22A18
YBR043C	SLC22A2
YBR043C	SLC22A3
YBR043C	SLC22A5
YBR046C	ZADH2
YBR048W	MRPS17
YBR048W	RPS11
YBR053C	APMAP
YBR055C	PRPF6
YBR058C	USP1
YBR058C	USP10
YBR058C	USP11
YBR058C	USP12
YBR058C	USP15
YBR058C	USP17L2
YBR058C	USP19
YBR058C	USP2
YBR058C	USP20
YBR058C	USP22
YBR058C	USP26
YBR058C	USP28
YBR058C	USP32
YBR058C	USP33
YBR058C	USP4
YBR058C	USP42
YBR058C	USP44
YBR058C	USP46
YBR058C	USP47
YBR058C	USP6
YBR058C	USP7
YBR058C	USP8
YBR058C	USP9X
YBR058C	USP9Y
YBR059C	ABL1
YBR059C	ABL2
YBR059C	LIMK1
YBR059C	NUAK2
YBR059C	PDPK1
YBR059C	PRKG1
YBR059C	ROCK1
YBR059C	ROCK2
YBR059C	TAOK2
YBR059C	TESK2
YBR060C	ORC2
YBR068C	SLC7A1
YBR068C	SLC7A10
YBR068C	SLC7A11
YBR068C	SLC7A2
YBR068C	SLC7A3
YBR068C	SLC7A5
YBR068C	SLC7A6
YBR068C	SLC7A7
YBR068C	SLC7A8
YBR068C	SLC7A9
YBR069C	SLC7A1
YBR069C	SLC7A10
YBR069C	SLC7A11
YBR069C	SLC7A2
YBR069C	SLC7A3
YBR069C	SLC7A5
YBR069C	SLC7A6
YBR069C	SLC7A7
YBR069C	SLC7A8
YBR069C	SLC7A9
YBR070C	ALG14
YBR072W	CRYAB
YBR072W	HSPB6
YBR072W	HSPB7
YBR072W	HSPB8
YBR072W	HSPB9
YBR073W	RAD54B
YBR080C	SPAST
YBR080C	VCP
YBR081C	BRD2
YBR081C	BRD3
YBR081C	BRD9
YBR081C	CREBBP
YBR081C	TAF1
YBR081C	TAF1L
YBR081C	ZMYND11
YBR082C	BIRC6
YBR082C	CDC34
YBR082C	UBE2A
YBR082C	UBE2B
YBR082C	UBE2C
YBR082C	UBE2D1
YBR082C	UBE2D2
YBR082C	UBE2D3
YBR082C	UBE2E1
YBR082C	UBE2L3
YBR082C	UBE2M
YBR082C	UBE2N
YBR082C	UBE2R2
YBR082C	UBE2T
YBR082C	UBE2V1
YBR082C	UBE2V2
YBR082C	UBE2W
YBR083W	TEAD1
YBR083W	TEAD2
YBR083W	TEAD3
YBR083W	TEAD4
YBR084C-A	RPL19
YBR088C	PCNA
YBR089C-A	HMG20A
YBR089C-A	HMG20B
YBR089C-A	HMGB1
YBR089C-A	HMGB2
YBR089C-A	LEF1
YBR089C-A	PBRM1
YBR089C-A	SMARCE1
YBR089C-A	SOX1
YBR089C-A	SOX10
YBR089C-A	SOX11
YBR089C-A	SOX12
YBR089C-A	SOX15
YBR089C-A	SOX17
YBR089C-A	SOX18
YBR089C-A	SOX2
YBR089C-A	SOX21
YBR089C-A	SOX30
YBR089C-A	SOX4
YBR089C-A	SOX5
YBR089C-A	SOX6
YBR089C-A	SOX8
YBR089C-A	SOX9
YBR089C-A	TCF7
YBR089C-A	TCF7L1
YBR089C-A	TCF7L2
YBR089C-A	TOX2
YBR091C	TIMM10
YBR091C	TIMM9
YBR097W	AAK1
YBR097W	ACVR1
YBR097W	ACVR1B
YBR097W	ACVR1C
YBR097W	ACVRL1
YBR097W	AKT1
YBR097W	AKT3
YBR097W	ARAF
YBR097W	AURKA
YBR097W	AURKC
YBR097W	BMPR1A
YBR097W	BMPR1B
YBR097W	BMX
YBR097W	BRAF
YBR097W	BRSK1
YBR097W	BRSK2
YBR097W	BTK
YBR097W	CAMK1
YBR097W	CAMK2A
YBR097W	CAMK2B
YBR097W	CAMK2D
YBR097W	CAMK2G
YBR097W	CAMK4
YBR097W	CAMKK2
YBR097W	CDC42BPA
YBR097W	CDC42BPB
YBR097W	CDC42BPG
YBR097W	CDK11A
YBR097W	CDK11B
YBR097W	CDK16
YBR097W	CDK17
YBR097W	CDK18
YBR097W	CDK4
YBR097W	CDK6
YBR097W	CDK9
YBR097W	CDKL1
YBR097W	CDKL5
YBR097W	CHUK
YBR097W	CLK2
YBR097W	CLK3
YBR097W	CSK
YBR097W	CSNK1A1
YBR097W	CSNK1D
YBR097W	CSNK1E
YBR097W	CSNK1G2
YBR097W	CSNK2A1
YBR097W	DAPK1
YBR097W	DAPK2
YBR097W	DAPK3
YBR097W	DCLK1
YBR097W	DMPK
YBR097W	DYRK1A
YBR097W	DYRK1B
YBR097W	DYRK2
YBR097W	DYRK3
YBR097W	DYRK4
YBR097W	EIF2AK2
YBR097W	EIF2AK3
YBR097W	EIF2AK4
YBR097W	EPHB2
YBR097W	ERBB2
YBR097W	ERN1
YBR097W	ERN2
YBR097W	FER
YBR097W	FES
YBR097W	FGFR1
YBR097W	FGR
YBR097W	FRK
YBR097W	FYN
YBR097W	GSG2
YBR097W	GSK3A
YBR097W	GSK3B
YBR097W	HCK
YBR097W	HIPK3
YBR097W	ICK
YBR097W	IGF1R
YBR097W	IKBKB
YBR097W	IKBKE
YBR097W	ILK
YBR097W	IRAK1
YBR097W	IRAK2
YBR097W	IRAK3
YBR097W	JAK1
YBR097W	JAK2
YBR097W	JAK3
YBR097W	KALRN
YBR097W	KSR1
YBR097W	LATS1
YBR097W	LATS2
YBR097W	LCK
YBR097W	LIMK1
YBR097W	LMTK2
YBR097W	LTK
YBR097W	LYN
YBR097W	MAK
YBR097W	MAP2K2
YBR097W	MAP3K1
YBR097W	MAP3K11
YBR097W	MAP3K12
YBR097W	MAP3K13
YBR097W	MAP3K2
YBR097W	MAP3K6
YBR097W	MAP3K8
YBR097W	MAP3K9
YBR097W	MAP4K1
YBR097W	MAP4K2
YBR097W	MAP4K3
YBR097W	MAP4K4
YBR097W	MAP4K5
YBR097W	MAPK3
YBR097W	MAPK4
YBR097W	MAPK6
YBR097W	MAPKAPK2
YBR097W	MARK1
YBR097W	MARK2
YBR097W	MARK4
YBR097W	MAST1
YBR097W	MAST2
YBR097W	MATK
YBR097W	MERTK
YBR097W	MINK1
YBR097W	MKNK1
YBR097W	MKNK2
YBR097W	MLK4
YBR097W	MLTK
YBR097W	MOK
YBR097W	MST4
YBR097W	MYLK
YBR097W	MYLK3
YBR097W	NEK11
YBR097W	NEK2
YBR097W	NEK3
YBR097W	NEK4
YBR097W	NEK6
YBR097W	NEK7
YBR097W	NLK
YBR097W	NTRK1
YBR097W	NUAK2
YBR097W	OXSR1
YBR097W	PAK1
YBR097W	PAK2
YBR097W	PASK
YBR097W	PBK
YBR097W	PDPK1
YBR097W	PHKG2
YBR097W	PIK3R4
YBR097W	PIM1
YBR097W	PIM2
YBR097W	PIM3
YBR097W	PINK1
YBR097W	PKN1
YBR097W	PKN2
YBR097W	PKN3
YBR097W	PLK1
YBR097W	PLK2
YBR097W	PLK3
YBR097W	PLK4
YBR097W	PRKAA1
YBR097W	PRKAA2
YBR097W	PRKACA
YBR097W	PRKACB
YBR097W	PRKCA
YBR097W	PRKCB
YBR097W	PRKCD
YBR097W	PRKCE
YBR097W	PRKCG
YBR097W	PRKCH
YBR097W	PRKCI
YBR097W	PRKCQ
YBR097W	PRKCZ
YBR097W	PRKD2
YBR097W	PRKD3
YBR097W	PRKG1
YBR097W	PRKG2
YBR097W	PRPF4B
YBR097W	PSKH1
YBR097W	PTK2B
YBR097W	PTK6
YBR097W	RAF1
YBR097W	RET
YBR097W	RNASEL
YBR097W	ROCK1
YBR097W	ROCK2
YBR097W	ROS1
YBR097W	RPS6KA4
YBR097W	RPS6KA5
YBR097W	RPS6KB1
YBR097W	SCYL3
YBR097W	SGK1
YBR097W	SGK2
YBR097W	SGK3
YBR097W	SIK1
YBR097W	SIK2
YBR097W	SIK3
YBR097W	SNRK
YBR097W	SRPK1
YBR097W	SRPK2
YBR097W	SRPK3
YBR097W	STK10
YBR097W	STK11
YBR097W	STK17A
YBR097W	STK17B
YBR097W	STK24
YBR097W	STK3
YBR097W	STK36
YBR097W	STK38
YBR097W	STK38L
YBR097W	STK39
YBR097W	STK4
YBR097W	SYK
YBR097W	TAOK1
YBR097W	TAOK3
YBR097W	TEC
YBR097W	TESK2
YBR097W	TGFBR1
YBR097W	TGFBR2
YBR097W	TLK1
YBR097W	TLK2
YBR097W	TNIK
YBR097W	TNK1
YBR097W	TNNI3K
YBR097W	TP53RK
YBR097W	TRIB3
YBR097W	TSSK1B
YBR097W	TSSK2
YBR097W	TSSK3
YBR097W	TSSK4
YBR097W	TSSK6
YBR097W	TXK
YBR097W	TYK2
YBR097W	ULK1
YBR097W	VRK1
YBR097W	VRK2
YBR097W	WNK1
YBR097W	WNK2
YBR097W	WNK3
YBR097W	WNK4
YBR097W	ZAP70
YBR102C	EXOC8
YBR103W	RBBP7
YBR103W	STRAP
YBR103W	STRN3
YBR103W	TBL1X
YBR103W	TBL1XR1
YBR103W	TLE4
YBR103W	WDTC1
YBR104W	SLC25A10
YBR104W	SLC25A14
YBR104W	SLC25A17
YBR104W	SLC25A30
YBR104W	SLC25A32
YBR104W	UCP1
YBR104W	UCP2
YBR104W	UCP3
YBR111C	NUDT19
YBR111C	NUDT6
YBR111C	NUDT7
YBR114W	CBLC
YBR114W	LNX1
YBR114W	RCHY1
YBR114W	RNF11
YBR114W	RNF43
YBR114W	TRIM32
YBR117C	TKT
YBR119W	ALYREF
YBR119W	CELF3
YBR119W	CPSF7
YBR119W	CSTF2
YBR119W	FUS
YBR119W	HNRNPA0
YBR119W	HNRNPA1
YBR119W	HNRNPA2B1
YBR119W	HNRNPA3
YBR119W	HNRNPC
YBR119W	HNRNPD
YBR119W	HNRNPF
YBR119W	HNRNPH1
YBR119W	HNRNPH2
YBR119W	HNRNPH3
YBR119W	HNRNPL
YBR119W	HNRNPM
YBR119W	HNRNPR
YBR119W	NCBP2
YBR119W	PABPC1
YBR119W	PABPN1
YBR119W	PPIE
YBR119W	PTBP1
YBR119W	RALY
YBR119W	RBM22
YBR119W	RBM5
YBR119W	RBM8A
YBR119W	RBMX
YBR119W	RNPS1
YBR119W	SF3B14
YBR119W	SF3B4
YBR119W	SNRNP70
YBR119W	SNRPA
YBR119W	SNRPB2
YBR119W	SRSF1
YBR119W	SRSF10
YBR119W	SRSF11
YBR119W	SRSF2
YBR119W	SRSF3
YBR119W	SRSF4
YBR119W	SRSF5
YBR119W	SRSF6
YBR119W	SRSF7
YBR119W	SRSF9
YBR119W	SYNCRIP
YBR119W	TRA2A
YBR119W	TRA2B
YBR119W	U2AF1
YBR119W	U2AF2
YBR119W	ZRSR2
YBR121C	GARS
YBR132C	SLC7A1
YBR132C	SLC7A10
YBR132C	SLC7A11
YBR132C	SLC7A2
YBR132C	SLC7A3
YBR132C	SLC7A5
YBR132C	SLC7A6
YBR132C	SLC7A7
YBR132C	SLC7A8
YBR132C	SLC7A9
YBR136W	ATM
YBR136W	ATR
YBR136W	PRKDC
YBR140C	DAB2IP
YBR140C	NF1
YBR140C	RASA1
YBR140C	RASA2
YBR140C	RASA3
YBR140C	RASA4
YBR140C	RASAL1
YBR140C	RASAL2
YBR140C	RASAL3
YBR140C	SYNGAP1
YBR142W	DDX47
YBR142W	DDX51
YBR142W	DDX56
YBR142W	EIF4A3
YBR143C	ETF1
YBR146W	MRPS9
YBR146W	RPS16
YBR149W	AKR1B1
YBR149W	AKR7A2
YBR154C	POLR2E
YBR155W	DNAJC7
YBR155W	FKBP4
YBR155W	FKBP5
YBR155W	FKBP8
YBR155W	PPID
YBR155W	RANBP2
YBR155W	ST13
YBR155W	TTC1
YBR156C	INCENP
YBR160W	AAK1
YBR160W	ACVR1
YBR160W	ACVR1B
YBR160W	ACVR1C
YBR160W	ACVRL1
YBR160W	AKT1
YBR160W	AKT3
YBR160W	ARAF
YBR160W	AURKA
YBR160W	AURKC
YBR160W	BMPR1A
YBR160W	BMPR1B
YBR160W	BMX
YBR160W	BRAF
YBR160W	BRSK1
YBR160W	BRSK2
YBR160W	BTK
YBR160W	CAMK1
YBR160W	CAMK2A
YBR160W	CAMK2B
YBR160W	CAMK2D
YBR160W	CAMK2G
YBR160W	CAMK4
YBR160W	CAMKK2
YBR160W	CDC42BPA
YBR160W	CDC42BPB
YBR160W	CDC42BPG
YBR160W	CDC7
YBR160W	CDK1
YBR160W	CDK11A
YBR160W	CDK11B
YBR160W	CDK14
YBR160W	CDK16
YBR160W	CDK17
YBR160W	CDK18
YBR160W	CDK2
YBR160W	CDK3
YBR160W	CDK4
YBR160W	CDK6
YBR160W	CDK7
YBR160W	CDK9
YBR160W	CDKL1
YBR160W	CDKL5
YBR160W	CHEK1
YBR160W	CHEK2
YBR160W	CHUK
YBR160W	CLK2
YBR160W	CLK3
YBR160W	CSK
YBR160W	CSNK1A1
YBR160W	CSNK1D
YBR160W	CSNK1E
YBR160W	CSNK1G2
YBR160W	CSNK2A1
YBR160W	DAPK1
YBR160W	DAPK2
YBR160W	DAPK3
YBR160W	DCLK1
YBR160W	DMPK
YBR160W	DYRK1A
YBR160W	DYRK1B
YBR160W	DYRK2
YBR160W	DYRK3
YBR160W	DYRK4
YBR160W	EIF2AK2
YBR160W	EIF2AK3
YBR160W	EIF2AK4
YBR160W	EPHB2
YBR160W	ERBB2
YBR160W	ERN1
YBR160W	ERN2
YBR160W	FER
YBR160W	FES
YBR160W	FGFR1
YBR160W	FGR
YBR160W	FRK
YBR160W	FYN
YBR160W	GSG2
YBR160W	GSK3A
YBR160W	GSK3B
YBR160W	HCK
YBR160W	HIPK3
YBR160W	ICK
YBR160W	IGF1R
YBR160W	IKBKB
YBR160W	IKBKE
YBR160W	ILK
YBR160W	IRAK1
YBR160W	IRAK2
YBR160W	IRAK3
YBR160W	JAK1
YBR160W	JAK2
YBR160W	JAK3
YBR160W	KALRN
YBR160W	KSR1
YBR160W	LATS1
YBR160W	LATS2
YBR160W	LCK
YBR160W	LIMK1
YBR160W	LMTK2
YBR160W	LTK
YBR160W	LYN
YBR160W	MAK
YBR160W	MAP2K2
YBR160W	MAP3K1
YBR160W	MAP3K11
YBR160W	MAP3K12
YBR160W	MAP3K13
YBR160W	MAP3K2
YBR160W	MAP3K6
YBR160W	MAP3K8
YBR160W	MAP3K9
YBR160W	MAP4K1
YBR160W	MAP4K2
YBR160W	MAP4K3
YBR160W	MAP4K4
YBR160W	MAP4K5
YBR160W	MAPK3
YBR160W	MAPK4
YBR160W	MAPK6
YBR160W	MAPKAPK2
YBR160W	MARK1
YBR160W	MARK2
YBR160W	MARK4
YBR160W	MAST1
YBR160W	MAST2
YBR160W	MASTL
YBR160W	MATK
YBR160W	MELK
YBR160W	MERTK
YBR160W	MINK1
YBR160W	MKNK1
YBR160W	MKNK2
YBR160W	MLK4
YBR160W	MLTK
YBR160W	MOK
YBR160W	MOS
YBR160W	MST4
YBR160W	MYLK
YBR160W	MYLK3
YBR160W	NEK11
YBR160W	NEK2
YBR160W	NEK3
YBR160W	NEK4
YBR160W	NEK6
YBR160W	NEK7
YBR160W	NLK
YBR160W	NTRK1
YBR160W	NUAK2
YBR160W	OXSR1
YBR160W	PAK1
YBR160W	PAK2
YBR160W	PASK
YBR160W	PBK
YBR160W	PDPK1
YBR160W	PHKG2
YBR160W	PIK3R4
YBR160W	PIM1
YBR160W	PIM2
YBR160W	PIM3
YBR160W	PINK1
YBR160W	PKMYT1
YBR160W	PKN1
YBR160W	PKN2
YBR160W	PKN3
YBR160W	PLK1
YBR160W	PLK2
YBR160W	PLK3
YBR160W	PLK4
YBR160W	PRKAA1
YBR160W	PRKAA2
YBR160W	PRKACA
YBR160W	PRKACB
YBR160W	PRKCA
YBR160W	PRKCB
YBR160W	PRKCD
YBR160W	PRKCE
YBR160W	PRKCG
YBR160W	PRKCH
YBR160W	PRKCI
YBR160W	PRKCQ
YBR160W	PRKCZ
YBR160W	PRKD2
YBR160W	PRKD3
YBR160W	PRKG1
YBR160W	PRKG2
YBR160W	PRPF4B
YBR160W	PSKH1
YBR160W	PTK2B
YBR160W	PTK6
YBR160W	RAF1
YBR160W	RET
YBR160W	RNASEL
YBR160W	ROCK1
YBR160W	ROCK2
YBR160W	ROS1
YBR160W	RPS6KA4
YBR160W	RPS6KA5
YBR160W	RPS6KB1
YBR160W	SCYL3
YBR160W	SGK1
YBR160W	SGK2
YBR160W	SGK3
YBR160W	SIK1
YBR160W	SIK2
YBR160W	SIK3
YBR160W	SNRK
YBR160W	SRPK1
YBR160W	SRPK2
YBR160W	SRPK3
YBR160W	STK10
YBR160W	STK11
YBR160W	STK17A
YBR160W	STK17B
YBR160W	STK24
YBR160W	STK3
YBR160W	STK36
YBR160W	STK38
YBR160W	STK38L
YBR160W	STK39
YBR160W	STK4
YBR160W	SYK
YBR160W	TAOK1
YBR160W	TAOK3
YBR160W	TEC
YBR160W	TESK2
YBR160W	TGFBR1
YBR160W	TGFBR2
YBR160W	TLK1
YBR160W	TLK2
YBR160W	TNIK
YBR160W	TNK1
YBR160W	TNNI3K
YBR160W	TP53RK
YBR160W	TRIB3
YBR160W	TSSK1B
YBR160W	TSSK2
YBR160W	TSSK3
YBR160W	TSSK4
YBR160W	TSSK6
YBR160W	TXK
YBR160W	TYK2
YBR160W	ULK1
YBR160W	VRK1
YBR160W	VRK2
YBR160W	WEE1
YBR160W	WNK1
YBR160W	WNK2
YBR160W	WNK3
YBR160W	WNK4
YBR160W	ZAP70
YBR161W	A4GALT
YBR164C	ARF3
YBR164C	ARF4
YBR164C	ARF5
YBR164C	ARF6
YBR164C	ARFRP1
YBR164C	ARL17A
YBR164C	RAB10
YBR164C	RAB11A
YBR164C	RAB13
YBR164C	RAB14
YBR164C	RAB1A
YBR164C	RAB26
YBR164C	RAB2B
YBR164C	RAB31
YBR164C	RAB39B
YBR164C	RAB4B
YBR164C	SAR1A
YBR164C	SAR1B
YBR167C	POP7
YBR169C	HSPA1A
YBR169C	HSPA4L
YBR169C	HSPA8
YBR169C	HSPA9
YBR170C	NPLOC4
YBR173C	POMP
YBR175W	EED
YBR177C	ABHD5
YBR177C	LIPA
YBR177C	MGLL
YBR179C	MFN1
YBR179C	MFN2
YBR179C	OPA1
YBR180W	SLC22A16
YBR181C	RPS6
YBR182C	MEF2A
YBR182C	MEF2C
YBR182C	MEF2D
YBR182C	SRF
YBR183W	ACER2
YBR183W	ACER3
YBR189W	RPS4X
YBR189W	RPS4Y1
YBR189W	RPS9
YBR191W	RPL21
YBR192W	SLC25A4
YBR195C	CHAF1B
YBR195C	DDB2
YBR195C	ERCC8
YBR195C	FZR1
YBR195C	GNB1
YBR195C	PRPF19
YBR195C	RBBP4
YBR195C	RBBP7
YBR195C	RFWD3
YBR196C	GPI
YBR198C	HIRA
YBR198C	LRWD1
YBR198C	MED16
YBR198C	TAF5
YBR198C	TBL1XR1
YBR201W	DERL1
YBR201W	DERL2
YBR201W	DERL3
YBR202W	MCM2
YBR202W	MCM3
YBR202W	MCM4
YBR202W	MCM5
YBR202W	MCM6
YBR202W	MCM7
YBR204C	ABHD1
YBR204C	ABHD11
YBR204C	ABHD2
YBR204C	ABHD3
YBR204C	EPHX3
YBR204C	SERHL2
YBR212W	ENOX2
YBR212W	PPARGC1A
YBR214W	CLCN5
YBR217W	GABARAP
YBR217W	GABARAPL1
YBR217W	GABARAPL2
YBR217W	MAP1LC3B
YBR217W	MAP1LC3B2
YBR217W	MAP1LC3C
YBR218C	PC
YBR221C	PDHB
YBR223C	TDP1
YBR234C	CORO1A
YBR236C	RNMT
YBR243C	DPAGT1
YBR244W	GPX1
YBR244W	GPX2
YBR244W	GPX3
YBR244W	GPX4
YBR244W	GPX5
YBR244W	GPX6
YBR244W	GPX7
YBR244W	GPX8
YBR245C	CHD1
YBR245C	CHD1L
YBR245C	CHD6
YBR245C	INO80
YBR245C	SMARCA1
YBR245C	SMARCA2
YBR245C	SMARCA4
YBR245C	SMARCA5
YBR245C	SMARCAD1
YBR247C	BYSL
YBR251W	MRPS5
YBR251W	RPS2
YBR254C	TRAPPC2
YBR254C	TRAPPC2L
YBR254C	TRAPPC2P1
YBR254C	TRAPPC4
YBR257W	POP4
YBR263W	SHMT2
YBR264C	ARL1
YBR264C	CDC42
YBR264C	RAB30
YBR264C	RAB43
YBR265W	KDSR
YBR274W	AAK1
YBR274W	ACVR1
