Chromosome	Start	End
chr1	90948426	90952977
chr1	91117222	91119466
chr1	91231085	91235725
chr1	91499928	91504195
chr1	91526878	91529589
chr1	91602524	91604983
chr1	91656503	91661340
chr1	91666587	91670375
chr1	91866751	91869489
chr1	91881749	91886687
chr1	91942326	91946763
chr1	92012005	92015720
chr1	92021705	92024948
chr1	92056435	92060468
chr1	92080059	92081863
chr1	92088305	92091692
chr1	92121275	92122910
chr1	92169004	92170644
chr1	92181478	92184744
chr1	92206828	92211020
chr1	92221608	92228208
chr1	92239336	92241731
chr1	92247821	92248978
chr1	92252015	92255551
chr1	92935411	92940954
chr1	93165960	93169283
chr1	93416685	93418330
chr1	93464723	93469865
chr1	93517881	93520831
chr1	93860625	93862020
chr1	93862020	93863897
chr1	94400446	94404238
chr1	94451747	94455420
chr1	94460343	94463105
chr1	94468040	94470249
chr1	94477935	94480037
chr1	94494145	94497133
chr1	94531192	94534941
chr1	94537230	94539299
chr1	94577744	94579246
chr1	94609891	94611877
chr1	94685475	94686759
chr1	94860096	94866183
chr1	95004084	95006136
chr1	95019905	95024183
chr1	95085728	95087418
chr1	95115866	95122518
chr1	95141527	95143121
chr1	95161343	95162440
chr1	95167843	95170056
chr1	95198833	95201044
chr1	95311928	95320536
chr1	95329524	95333828
chr1	95347280	95350320
chr1	95352030	95353523
chr1	95367649	95372100
chr1	95412967	95416973
chr1	95422495	95429026
chr1	95586323	95589076
chr1	95606839	95611650
chr1	95618510	95619863
chr1	95786430	95791056
chr1	95832611	95834888
chr1	96098992	96101891
chr1	96148182	96151539
chr1	96172977	96174912
chr1	96246889	96249420
chr1	96669942	96673887
chr1	96869211	96875631
chr1	96880369	96883227
chr1	96941810	96942976
chr1	97453507	97457893
chr1	97581080	97584646
chr1	97604531	97607837
chr1	97637066	97638241
chr1	97670325	97676260
chr1	97720875	97725679
chr1	97880883	97886847
chr1	97948014	97950034
chr1	98292937	98297731
chr1	98562260	98565234
chr1	98587947	98591164
chr1	98661797	98667103
chr1	98755006	98758770
chr1	98856950	98861758
chr1	98912075	98914478
chr1	98922272	98925555
chr1	98957635	98964518
chr1	99181972	99184056
chr1	99242860	99245887
chr1	99354312	99357704
chr1	99421168	99425070
chr1	99669522	99672236
chr1	99698723	99699950
chr1	99703638	99705997
chr1	99781167	99783335
chr1	99798302	99801736
chr1	99956177	99957207
chr1	100064378	100066461
chr1	100086959	100091852
chr1	100109414	100115032
chr1	100145471	100147390
chr1	100147421	100148868
chr1	100156189	100158188
chr1	100195014	100196661
chr1	100246295	100252145
chr1	100338778	100340827
chr1	100386861	100388503
chr1	100705006	100709100
chr1	100762977	100766320
chr1	100793146	100800905
chr1	100925764	100931073
chr1	101194478	101198628
chr1	101206683	101212432
chr1	101592132	101597929
chr1	101602062	101604116
chr1	101619780	101621974
chr1	101655670	101660413
chr1	101680399	101684269
chr1	101771305	101776809
chr1	101839230	101845103
chr1	101848523	101850077
chr1	101854193	101858202
chr1	101869322	101874416
chr1	102039410	102040534
chr1	102176125	102179536
chr1	102220573	102222006
chr1	102294664	102298357
chr1	102305955	102308337
chr1	102312131	102316196
chr1	102387744	102390275
chr1	102420542	102424197
chr1	102587593	102588891
chr1	102706588	102710749
chr1	102744556	102747793
chr1	102791304	102793855
chr1	102858846	102860307
chr1	102873335	102876983
chr1	102967150	102969334
chr1	103110933	103114720
chr1	103142701	103144407
chr1	103248978	103250184
chr1	103402995	103404936
chr1	103445429	103449290
chr1	103462547	103463563
chr1	103467596	103469146
chr1	103725735	103727404
chr1	103756263	103757778
chr1	104367898	104373509
chr1	104570567	104573592
chr1	104635828	104638044
chr1	104767174	104769743
chr1	104783974	104785485
chr1	104791114	104792272
chr1	104851938	104853804
chr1	104856742	104858324
chr1	104890086	104894847
chr1	104983360	104987484
chr1	104989780	104990802
chr1	104993922	104997184
chr1	105050992	105053839
chr1	105191391	105193965
chr1	105198758	105200469
chr1	105292212	105293381
chr1	105525293	105529405
chr1	105660452	105663975
chr1	105674536	105675891
chr1	105678189	105682146
chr1	105700203	105704051
chr1	105724590	105726684
chr1	106004899	106014808
chr1	106235851	106236859
chr1	106456241	106461380
chr1	106502573	106510497
chr1	106640943	106647108
chr1	106687752	106691712
chr1	106728999	106734532
chr1	106763132	106772446
chr1	106834169	106837706
chr1	106838929	106843535
chr1	106933363	106937291
chr1	106974251	106979036
chr1	107280289	107281362
chr1	107400830	107404931
chr1	107432155	107433817
chr1	107480064	107489844
chr1	107547919	107549240
chr1	107556097	107557461
chr1	107624653	107629329
chr1	107706141	107709720
chr1	107715546	107717491
chr1	107725743	107729118
chr1	107763384	107765550
chr1	107844510	107848683
chr1	107873815	107874959
chr1	107930205	107932775
chr1	108013501	108018847
chr1	108039208	108041726
chr1	108070545	108074246
chr1	108074305	108079945
chr1	108091675	108094337
chr1	108184091	108185717
chr1	108245042	108247013
chr1	108406826	108411688
chr1	108419376	108421058
chr1	108430942	108436557
chr1	108524444	108527135
chr1	108530174	108533689
chr1	108536901	108538626
chr1	108639742	108644704
chr1	108657989	108659914
chr1	108659951	108665210
chr1	108739705	108745673
chr1	108752672	108753833
chr1	109074805	109076706
chr1	109208995	109214439
chr1	109252380	109257169
chr1	109266187	109270402
chr1	109356233	109357969
chr1	109364134	109366554
chr1	109405117	109406796
chr1	109721684	109729368
chr1	109810544	109814880
chr1	109821511	109825840
chr1	109838264	109839896
chr1	109973387	109974450
chr1	110027604	110030945
chr1	110294577	110299550
chr1	110299550	110301260
chr1	110301260	110305409
chr1	110322796	110329779
chr1	110331728	110335948
chr1	110344646	110349321
chr1	110358701	110360429
chr1	110634953	110639996
chr1	110649619	110652388
chr1	110992197	110993457
chr1	111019774	111026974
chr1	111026974	111029991
chr1	111032156	111036079
chr1	111062049	111065753
chr1	111071279	111076781
chr1	111087450	111090118
chr1	111090118	111092468
chr1	111110227	111114154
chr1	111176172	111177769
chr1	111232176	111237339
chr1	111250018	111251885
chr1	111306687	111311541
chr1	111411319	111413511
chr1	111573680	111574794
chr1	111729325	111733724
chr1	111738108	111742838
chr1	111754654	111762800
chr1	111796883	111799685
chr1	111846416	111850085
chr1	111852255	111854096
chr1	111862078	111866621
chr1	111904619	111909959
chr1	112024981	112029414
chr1	112101944	112106247
chr1	112128242	112130686
chr1	112243035	112245059
chr1	112332198	112335252
chr1	112346140	112348798
chr1	112356676	112362268
chr1	112371857	112376264
chr1	112415201	112417375
chr1	112436001	112444441
chr1	112484561	112487834
chr1	112491532	112500838
chr1	112507906	112511555
chr1	112560278	112568290
chr1	112571419	112573816
chr1	112609803	112611793
chr1	112657093	112659363
chr1	112687501	112690494
chr1	112729978	112731179
chr1	112771008	112776557
chr1	112783743	112784918
chr1	112788126	112789402
chr1	112799531	112801961
chr1	112925454	112932437
chr1	112937787	112940944
chr1	113038795	113042549
chr1	113052186	113057863
chr1	113338649	113344496
chr1	113346092	113351374
chr1	113751445	113753800
chr1	113815830	113821584
chr1	113828836	113834315
chr1	113858833	113865048
chr1	113869904	113871206
chr1	113914419	113918302
chr1	114071219	114075796
chr1	114353558	114354654
chr1	114618054	114626715
chr1	114645725	114649181
chr1	114649711	114651666
chr1	114651666	114655974
chr1	114662185	114664348
chr1	114664584	114673492
chr1	114676717	114678857
chr1	114734644	114739920
chr1	114864888	114869054
chr1	114870285	114875359
chr1	115069906	115073408
chr1	115355281	115358480
chr1	115616956	115618902
chr1	115674769	115677019
chr1	115710712	115713604
chr1	115805393	115806459
chr1	115829820	115836063
chr1	115856160	115861265
chr1	115878242	115882285
chr1	115903731	115908461
chr1	116243380	116245150
chr1	116334594	116336876
chr1	116337319	116340168
chr1	116401837	116408596
chr1	116412171	116415929
chr1	116808177	116809279
chr1	116827510	116833038
chr1	116884348	116887455
chr1	116895268	116899011
chr1	116994690	117000246
chr1	117003953	117008436
chr1	117027759	117032783
chr1	117235566	117237952
chr1	117253912	117256697
chr1	117345188	117350360
chr1	117438115	117441971
chr1	117471509	117473840
chr1	117511781	117514675
chr1	117545932	117547969
chr1	117567526	117570129
chr1	117592592	117595062
chr1	117635905	117638696
chr1	117699625	117706035
chr1	117711347	117714749
chr1	117778126	117783006
chr1	117838604	117841156
chr1	118124253	118128356
chr1	118276152	118279908
chr1	118343183	118345406
chr1	118353375	118355816
chr1	118816729	118818480
chr1	118837474	118840729
chr1	118849762	118854850
chr1	118872209	118873346
chr1	118982799	118986187
chr1	119020429	119025750
chr1	119307886	119309877
chr1	119445211	119449112
chr1	119544972	119550681
chr1	119762037	119765332
chr1	119891619	119899035
chr1	119991255	119993484
chr1	120000183	120004373
chr1	120013875	120022671
chr1	120088400	120095922
chr1	120125962	120127864
chr1	120267544	120269991
chr1	120272606	120275602
chr1	120309593	120313204
chr1	120345917	120350073
chr1	120432181	120437718
chr1	120567502	120568610
chr1	144942045	144946768
chr1	144947875	144952738
chr1	144954436	144960144
chr1	144989739	144990908
chr1	144997257	145001899
chr1	145003384	145009382
chr1	145028020	145030226
chr1	145040508	145044985
chr1	145069472	145074275
chr1	145097495	145104261
chr1	145631095	145634430
chr1	146111323	146117256
chr1	146493578	146499296
chr1	146692373	146695215
chr1	146758375	146761571
chr1	146787953	146791402
chr1	146883586	146887062
chr1	146998825	147004580
chr1	147022306	147024875
chr1	147048111	147051493
chr1	147162445	147166010
chr1	147210110	147213538
chr1	147340734	147344261
chr1	147712417	147716690
chr1	147795191	147797417
chr1	149711434	149717937
chr1	149994954	149999059
chr1	150996224	151000560
chr1	151337788	151341417
chr1	151404848	151406197
chr1	151499635	151504690
chr1	151735545	151736876
chr1	151778899	151785603
chr1	151830773	151833659
chr1	152141413	152144260
chr1	152310086	152313995
chr1	152400361	152403228
chr1	152449991	152457624
chr1	152478436	152482801
chr1	152534191	152537155
chr1	152607331	152608473
chr1	152621695	152624276
chr1	152707929	152710902
chr1	152776663	152780277
chr1	152783724	152789712
chr1	152854924	152859594
chr1	152888178	152891916
chr1	153010734	153012240
chr1	153116097	153119519
chr1	153142325	153145744
chr1	153178841	153182116
chr1	153211485	153214524
chr1	153242088	153243767
chr1	153262322	153265527
chr1	153266838	153269184
chr1	153327756	153333505
chr1	153335384	153337148
chr1	154625089	154630998
chr1	154652164	154653632
chr1	154724003	154729394
chr1	154750989	154756425
chr1	154766548	154771916
chr1	154784466	154788112
chr1	154791995	154801247
chr1	154818509	154828160
chr1	154832322	154835734
chr1	156204047	156206121
chr1	156333831	156337134
chr1	156350673	156352447
chr1	156352870	156358759
chr1	156550254	156551848
chr1	156661953	156663511
chr1	156804705	156809175
chr1	156837416	156841674
chr1	157051348	157055048
chr1	157060131	157061973
chr1	157065174	157068672
chr1	157083921	157089530
chr1	157153402	157158255
chr1	157187711	157193319
chr1	157198627	157203517
chr1	157207061	157209889
chr1	157235151	157237361
chr1	157270111	157274237
chr1	157319351	157328007
chr1	157328007	157331695
chr1	157337507	157339964
chr1	157345504	157349170
chr1	157359841	157361577
chr1	157383974	157387108
chr1	157449320	157451809
chr1	157477128	157480717
chr1	157482454	157487388
chr1	157512453	157514097
chr1	157539523	157541530
chr1	157809883	157817025
chr1	157890820	157893551
chr1	157931997	157937814
chr1	157975608	157978956
chr1	157982697	157990700
chr1	158019082	158021686
chr1	158027319	158033779
chr1	158040895	158045111
chr1	158068344	158074641
chr1	158074641	158078194
chr1	158105100	158108217
chr1	158140205	158145229
chr1	158157068	158159720
chr1	158167760	158171078
chr1	158215977	158220291
chr1	158362553	158368107
chr1	158380734	158385698
chr1	158431310	158433995
chr1	158549176	158551237
chr1	158577167	158578865
chr1	158615988	158620477
chr1	158630765	158640034
chr1	158700190	158701762
chr1	158703742	158704995
chr1	158722677	158725194
chr1	158725237	158728279
chr1	158735740	158737262
chr1	158775997	158781554
chr1	158939001	158943821
chr1	158999284	159001424
chr1	159002389	159003409
chr1	159561386	159562624
chr1	159579533	159583346
chr1	159638015	159641680
chr1	159729407	159732811
chr1	159752066	159754449
chr1	159813563	159820026
chr1	159878126	159884109
chr1	159911041	159914924
chr1	159953102	159954994
chr1	159973452	159976993
chr1	159982619	159984431
chr1	160075971	160078291
chr1	160123781	160126188
chr1	160134360	160137422
chr1	160157029	160159156
chr1	160347981	160349700
chr1	160428188	160432279
chr1	160468756	160470686
chr1	160517692	160519413
chr1	160799360	160801491
chr1	161033901	161043764
chr1	161060390	161064746
chr1	161187665	161189812
chr1	161226825	161234965
chr1	161272526	161275943
chr1	161451639	161457416
chr1	161478751	161484864
chr1	161490896	161492268
chr1	161498894	161503916
chr1	161506468	161511414
chr1	161672052	161675580
chr1	161702384	161710795
chr1	161729901	161733327
chr1	161928771	161931260
chr1	161949189	161953015
chr1	161968297	161969457
chr1	161973976	161980502
chr1	162000140	162003746
chr1	162011054	162014128
chr1	162128446	162132119
chr1	162224586	162227719
chr1	162244524	162245968
chr1	162250009	162252414
chr1	162279748	162283911
chr1	162299441	162302548
chr1	162311983	162313435
chr1	162318498	162322803
chr1	162345199	162347877
chr1	162348662	162352819
chr1	162437994	162440776
chr1	162456320	162459030
chr1	162574468	162580337
chr1	162764749	162770647
chr1	162826331	162827816
chr1	162835703	162839207
chr1	162862158	162867640
chr1	162876686	162879090
chr1	162887419	162890135
chr1	162925653	162927942
chr1	162931457	162933155
chr1	162935059	162936482
chr1	162957023	162959018
chr1	163040495	163046351
chr1	163141545	163144984
chr1	163190959	163192612
chr1	163197840	163200328
chr1	163247556	163248863
chr1	163288544	163289571
chr1	163289988	163292362
chr1	163325929	163331900
chr1	163341967	163345829
chr1	163429970	163434750
chr1	163442214	163446048
chr1	163505164	163507024
chr1	163526676	163532478
chr1	163577950	163581061
chr1	163765272	163770588
chr1	163813574	163816830
chr1	163845420	163850544
chr1	163946771	163948985
chr1	164065297	164067781
chr1	164118275	164120948
chr1	164130228	164131545
chr1	164367805	164372210
chr1	164412847	164415582
chr1	164441514	164447505
chr1	164475576	164480999
chr1	164488457	164492700
chr1	164569854	164571371
chr1	164603787	164605743
chr1	164619900	164623525
chr1	164647693	164651159
chr1	164658172	164660821
chr1	164690836	164695036
chr1	164722345	164725542
chr1	164739573	164744793
chr1	164794582	164800483
chr1	164820162	164829005
chr1	164903569	164904740
chr1	164951930	164955977
chr1	165016366	165018925
chr1	165027342	165033020
chr1	165048174	165053384
chr1	165084538	165087406
chr1	165107405	165114636
chr1	165125142	165129063
chr1	165179697	165185454
chr1	165189333	165192480
chr1	165221248	165225295
chr1	165254005	165256640
chr1	165283682	165286141
chr1	165302769	165305336
chr1	165353328	165358074
chr1	165381608	165385767
chr1	165385767	165388948
chr1	165427882	165430762
chr1	165461566	165465858
chr1	165470150	165471429
chr1	165598854	165604603
chr1	165620602	165622207
chr1	165647816	165650616
chr1	165665022	165668293
chr1	165685257	165686873
chr1	165824061	165832276
chr1	166001463	166004371
chr1	166272394	166274010
chr1	166294170	166298256
chr1	166302241	166305651
chr1	166328710	166331478
chr1	166363258	166367755
chr1	166442763	166448622
chr1	166458160	166460696
chr1	166558256	166561452
chr1	166664910	166668970
chr1	166669237	166673555
chr1	166954896	166960070
chr1	167017017	167018815
chr1	167032796	167035702
chr1	167103945	167106073
chr1	167136486	167140056
chr1	167158927	167166516
chr1	167449608	167454914
chr1	167461322	167466121
chr1	167468864	167474604
chr1	167486579	167488884
chr1	167496303	167499197
chr1	167500075	167502945
chr1	167521425	167525350
chr1	167530546	167535358
chr1	167560542	167562816
chr1	167635557	167639855
chr1	167703950	167711726
chr1	167756059	167759419
chr1	167766183	167769066
chr1	167822596	167825485
chr1	167828166	167832708
chr1	167838481	167842333
chr1	168081762	168086999
chr1	168179537	168181466
chr1	168304549	168309147
chr1	168310658	168312592
chr1	168332189	168337391
chr1	168340185	168347129
chr1	168366156	168370260
chr1	168405206	168407955
chr1	168443178	168448868
chr1	168491484	168496272
chr1	168542041	168549885
chr1	168564039	168566791
chr1	168566791	168568773
chr1	168592604	168595963
chr1	168610817	168612925
chr1	168617802	168623309
chr1	168642062	168647094
chr1	168661706	168663274
chr1	168694246	168696614
chr1	168825011	168829991
chr1	168885379	168889407
chr1	168900489	168903257
chr1	169009034	169013256
